trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
63,6,transfer_map,node_3,stim/pretzel_a.png,node_1,stim/sunflower_b.png,2,node_2,stim/gravy boat_a.png,1,1,3,1,2,2,3,right
64,6,transfer_map,node_4,stim/treadmill_a.png,node_5,stim/hedge shears_a.png,1,node_6,stim/flashlight_a.png,2,1,3,1,2,3,2,left
65,6,transfer_map,node_6,stim/flashlight_a.png,node_1,stim/sunflower_b.png,3,node_4,stim/treadmill_a.png,2,1,5,2,3,2,2,right
66,6,transfer_map,node_3,stim/pretzel_a.png,node_1,stim/sunflower_b.png,2,node_6,stim/flashlight_a.png,1,1,3,1,2,2,2,right
67,7,initial_map,node_4,stim/beanie_a.png,node_3,stim/trampoline_a.png,3,node_6,stim/pool table_a.png,2,1,5,2,3,2,2,right
68,7,initial_map,node_5,stim/guitar amplifier_a.png,node_1,stim/circular saw blade_b.png,2,node_4,stim/beanie_a.png,1,1,3,1,2,2,2,right
69,7,initial_map,node_4,stim/beanie_a.png,node_2,stim/binder_b.png,2,node_3,stim/trampoline_a.png,3,1,5,2,3,3,2,left
70,7,initial_map,node_3,stim/trampoline_a.png,node_1,stim/circular saw blade_b.png,2,node_6,stim/pool table_a.png,1,1,3,1,2,2,2,right
71,7,initial_map,node_1,stim/circular saw blade_b.png,node_2,stim/binder_b.png,1,node_5,stim/guitar amplifier_a.png,2,1,3,1,2,3,3,left
72,7,initial_map,node_6,stim/pool table_a.png,node_2,stim/binder_b.png,2,node_5,stim/guitar amplifier_a.png,1,1,3,1,2,3,3,right
73,7,initial_map,node_3,stim/trampoline_a.png,node_4,stim/beanie_a.png,3,node_5,stim/guitar amplifier_a.png,2,1,5,2,3,2,3,right
74,7,initial_map,node_3,stim/trampoline_a.png,node_2,stim/binder_b.png,1,node_5,stim/guitar amplifier_a.png,2,1,3,1,2,3,3,left
75,7,initial_map,node_3,stim/trampoline_a.png,node_1,stim/circular saw blade_b.png,2,node_4,stim/beanie_a.png,3,1,5,2,3,2,2,left
76,7,initial_map,node_6,stim/pool table_a.png,node_1,stim/circular saw blade_b.png,3,node_5,stim/guitar amplifier_a.png,1,2,4,1,3,2,3,right
77,7,initial_map,node_2,stim/binder_b.png,node_4,stim/beanie_a.png,2,node_5,stim/guitar amplifier_a.png,1,1,3,1,2,2,3,right
78,8,transfer_map,node_4,stim/treadmill_a.png,node_3,stim/pretzel_a.png,3,node_5,stim/hedge shears_a.png,1,2,4,1,3,2,3,right
79,8,transfer_map,node_5,stim/hedge shears_a.png,node_2,stim/gravy boat_a.png,1,node_3,stim/pretzel_a.png,2,1,3,1,2,3,2,left
80,8,transfer_map,node_5,stim/hedge shears_a.png,node_1,stim/sunflower_b.png,2,node_2,stim/gravy boat_a.png,1,1,3,1,2,2,3,right
81,8,transfer_map,node_6,stim/flashlight_a.png,node_2,stim/gravy boat_a.png,2,node_5,stim/hedge shears_a.png,1,1,3,1,2,3,3,right
82,8,transfer_map,node_1,stim/sunflower_b.png,node_5,stim/hedge shears_a.png,2,node_6,stim/flashlight_a.png,3,1,5,2,3,3,2,left
83,8,transfer_map,node_1,stim/sunflower_b.png,node_3,stim/pretzel_a.png,2,node_6,stim/flashlight_a.png,3,1,5,2,3,2,2,left
84,8,transfer_map,node_4,stim/treadmill_a.png,node_1,stim/sunflower_b.png,1,node_2,stim/gravy boat_a.png,2,1,3,1,2,2,3,left
85,8,transfer_map,node_6,stim/flashlight_a.png,node_1,stim/sunflower_b.png,3,node_2,stim/gravy boat_a.png,2,1,5,2,3,2,3,right
86,8,transfer_map,node_3,stim/pretzel_a.png,node_1,stim/sunflower_b.png,2,node_4,stim/treadmill_a.png,3,1,5,2,3,2,2,left
87,8,transfer_map,node_1,stim/sunflower_b.png,node_2,stim/gravy boat_a.png,1,node_5,stim/hedge shears_a.png,2,1,3,1,2,3,3,left
88,8,transfer_map,node_6,stim/flashlight_a.png,node_2,stim/gravy boat_a.png,2,node_3,stim/pretzel_a.png,1,1,3,1,2,3,2,right
