trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
51,5,transfer_map,node_4,stim/broom_b.png,node_2,stim/circular saw blade_a.png,2,node_3,stim/binder_a.png,3,1,5,2,3,3,2,left
52,5,transfer_map,node_4,stim/broom_b.png,node_1,stim/clarinet_b.png,1,node_6,stim/trampoline_a.png,2,1,3,1,2,2,2,left
53,5,transfer_map,node_4,stim/broom_b.png,node_3,stim/binder_a.png,3,node_6,stim/trampoline_a.png,2,1,5,2,3,2,2,right
54,5,transfer_map,node_4,stim/broom_b.png,node_3,stim/binder_a.png,3,node_5,stim/flashlight_b.png,1,2,4,1,3,2,3,right
55,5,transfer_map,node_1,stim/clarinet_b.png,node_2,stim/circular saw blade_a.png,1,node_3,stim/binder_a.png,2,1,3,1,2,3,2,left
56,6,initial_map,node_5,stim/guitar amplifier_a.png,node_2,stim/hedge shears_b.png,1,node_3,stim/treadmill_b.png,2,1,3,1,2,3,2,left
57,6,initial_map,node_5,stim/guitar amplifier_a.png,node_3,stim/treadmill_b.png,2,node_4,stim/allen wrench_b.png,1,1,3,1,2,2,2,right
58,6,initial_map,node_4,stim/allen wrench_b.png,node_2,stim/hedge shears_b.png,2,node_3,stim/treadmill_b.png,3,1,5,2,3,3,2,left
59,6,initial_map,node_4,stim/allen wrench_b.png,node_1,stim/pool table_a.png,1,node_6,stim/pretzel_a.png,2,1,3,1,2,2,2,left
60,6,initial_map,node_2,stim/hedge shears_b.png,node_4,stim/allen wrench_b.png,2,node_5,stim/guitar amplifier_a.png,1,1,3,1,2,2,3,right
61,6,initial_map,node_3,stim/treadmill_b.png,node_4,stim/allen wrench_b.png,3,node_6,stim/pretzel_a.png,1,2,4,1,3,2,2,right
62,6,initial_map,node_2,stim/hedge shears_b.png,node_3,stim/treadmill_b.png,1,node_4,stim/allen wrench_b.png,2,1,3,1,2,2,2,left
63,6,initial_map,node_6,stim/pretzel_a.png,node_1,stim/pool table_a.png,3,node_5,stim/guitar amplifier_a.png,1,2,4,1,3,2,3,right
64,6,initial_map,node_1,stim/pool table_a.png,node_5,stim/guitar amplifier_a.png,2,node_6,stim/pretzel_a.png,3,1,5,2,3,3,2,left
65,6,initial_map,node_3,stim/treadmill_b.png,node_4,stim/allen wrench_b.png,3,node_5,stim/guitar amplifier_a.png,2,1,5,2,3,2,3,right
66,6,initial_map,node_6,stim/pretzel_a.png,node_4,stim/allen wrench_b.png,2,node_5,stim/guitar amplifier_a.png,1,1,3,1,2,2,3,right
67,7,transfer_map,node_1,stim/clarinet_b.png,node_2,stim/circular saw blade_a.png,1,node_6,stim/trampoline_a.png,3,2,4,1,3,3,2,left
68,7,transfer_map,node_5,stim/flashlight_b.png,node_1,stim/clarinet_b.png,2,node_6,stim/trampoline_a.png,1,1,3,1,2,2,2,right
69,7,transfer_map,node_5,stim/flashlight_b.png,node_3,stim/binder_a.png,2,node_6,stim/trampoline_a.png,1,1,3,1,2,2,2,right
70,7,transfer_map,node_5,stim/flashlight_b.png,node_1,stim/clarinet_b.png,2,node_2,stim/circular saw blade_a.png,1,1,3,1,2,2,3,right
71,7,transfer_map,node_1,stim/clarinet_b.png,node_4,stim/broom_b.png,1,node_6,stim/trampoline_a.png,3,2,4,1,3,2,2,left
72,7,transfer_map,node_3,stim/binder_a.png,node_5,stim/flashlight_b.png,2,node_6,stim/trampoline_a.png,1,1,3,1,2,3,2,right
73,7,transfer_map,node_3,stim/binder_a.png,node_1,stim/clarinet_b.png,2,node_4,stim/broom_b.png,3,1,5,2,3,2,2,left
74,7,transfer_map,node_5,stim/flashlight_b.png,node_3,stim/binder_a.png,2,node_4,stim/broom_b.png,1,1,3,1,2,2,2,right
75,7,transfer_map,node_2,stim/circular saw blade_a.png,node_3,stim/binder_a.png,1,node_6,stim/trampoline_a.png,2,1,3,1,2,2,2,left
76,7,transfer_map,node_3,stim/binder_a.png,node_4,stim/broom_b.png,3,node_6,stim/trampoline_a.png,1,2,4,1,3,2,2,right
77,7,transfer_map,node_6,stim/trampoline_a.png,node_2,stim/circular saw blade_a.png,2,node_5,stim/flashlight_b.png,1,1,3,1,2,3,3,right
78,8,initial_map,node_1,stim/pool table_a.png,node_2,stim/hedge shears_b.png,1,node_3,stim/treadmill_b.png,2,1,3,1,2,3,2,left
79,8,initial_map,node_3,stim/treadmill_b.png,node_1,stim/pool table_a.png,2,node_6,stim/pretzel_a.png,1,1,3,1,2,2,2,right
80,8,initial_map,node_2,stim/hedge shears_b.png,node_3,stim/treadmill_b.png,1,node_6,stim/pretzel_a.png,2,1,3,1,2,2,2,left
81,8,initial_map,node_1,stim/pool table_a.png,node_2,stim/hedge shears_b.png,1,node_6,stim/pretzel_a.png,3,2,4,1,3,3,2,left
82,8,initial_map,node_5,stim/guitar amplifier_a.png,node_1,stim/pool table_a.png,2,node_2,stim/hedge shears_b.png,1,1,3,1,2,2,3,right
83,8,initial_map,node_1,stim/pool table_a.png,node_2,stim/hedge shears_b.png,1,node_5,stim/guitar amplifier_a.png,2,1,3,1,2,3,3,left
84,8,initial_map,node_4,stim/allen wrench_b.png,node_5,stim/guitar amplifier_a.png,1,node_6,stim/pretzel_a.png,2,1,3,1,2,3,2,left
85,8,initial_map,node_3,stim/treadmill_b.png,node_2,stim/hedge shears_b.png,1,node_4,stim/allen wrench_b.png,3,2,4,1,3,3,2,left
86,8,initial_map,node_2,stim/hedge shears_b.png,node_1,stim/pool table_a.png,1,node_6,stim/pretzel_a.png,2,1,3,1,2,2,2,left
87,8,initial_map,node_3,stim/treadmill_b.png,node_5,stim/guitar amplifier_a.png,2,node_6,stim/pretzel_a.png,1,1,3,1,2,3,2,right
88,8,initial_map,node_4,stim/allen wrench_b.png,node_3,stim/treadmill_b.png,3,node_5,stim/guitar amplifier_a.png,1,2,4,1,3,2,3,right
