trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
18,2,transfer_map,node_3,stim/disco ball_a.png,node_4,stim/paper lantern_b.png,3,node_6,stim/binder_b.png,1,2,4,1,3,2,2,right
19,2,transfer_map,node_6,stim/binder_b.png,node_2,stim/gravy boat_a.png,2,node_3,stim/disco ball_a.png,1,1,3,1,2,3,2,right
20,2,transfer_map,node_6,stim/binder_b.png,node_1,stim/pool table_a.png,3,node_4,stim/paper lantern_b.png,2,1,5,2,3,2,2,right
21,2,transfer_map,node_3,stim/disco ball_a.png,node_1,stim/pool table_a.png,2,node_4,stim/paper lantern_b.png,3,1,5,2,3,2,2,left
22,2,transfer_map,node_1,stim/pool table_a.png,node_4,stim/paper lantern_b.png,1,node_6,stim/binder_b.png,3,2,4,1,3,2,2,left
23,3,initial_map,node_1,stim/television_b.png,node_2,stim/tennis ball_b.png,1,node_3,stim/treadmill_b.png,2,1,3,1,2,3,2,left
24,3,initial_map,node_3,stim/treadmill_b.png,node_4,stim/broom_b.png,3,node_5,stim/pretzel_b.png,2,1,5,2,3,2,3,right
25,3,initial_map,node_5,stim/pretzel_b.png,node_3,stim/treadmill_b.png,2,node_4,stim/broom_b.png,1,1,3,1,2,2,2,right
26,3,initial_map,node_4,stim/broom_b.png,node_1,stim/television_b.png,1,node_2,stim/tennis ball_b.png,2,1,3,1,2,2,3,left
27,3,initial_map,node_4,stim/broom_b.png,node_1,stim/television_b.png,1,node_6,stim/guitar amplifier_b.png,2,1,3,1,2,2,2,left
28,3,initial_map,node_2,stim/tennis ball_b.png,node_3,stim/treadmill_b.png,1,node_6,stim/guitar amplifier_b.png,2,1,3,1,2,2,2,left
29,3,initial_map,node_5,stim/pretzel_b.png,node_2,stim/tennis ball_b.png,1,node_3,stim/treadmill_b.png,2,1,3,1,2,3,2,left
30,3,initial_map,node_6,stim/guitar amplifier_b.png,node_1,stim/television_b.png,3,node_3,stim/treadmill_b.png,1,2,4,1,3,2,2,right
31,3,initial_map,node_3,stim/treadmill_b.png,node_4,stim/broom_b.png,3,node_6,stim/guitar amplifier_b.png,1,2,4,1,3,2,2,right
32,3,initial_map,node_6,stim/guitar amplifier_b.png,node_3,stim/treadmill_b.png,1,node_4,stim/broom_b.png,2,1,3,1,2,2,2,left
33,3,initial_map,node_6,stim/guitar amplifier_b.png,node_2,stim/tennis ball_b.png,2,node_3,stim/treadmill_b.png,1,1,3,1,2,3,2,right
34,4,transfer_map,node_2,stim/gravy boat_a.png,node_1,stim/pool table_a.png,1,node_6,stim/binder_b.png,2,1,3,1,2,2,2,left
35,4,transfer_map,node_4,stim/paper lantern_b.png,node_2,stim/gravy boat_a.png,2,node_3,stim/disco ball_a.png,3,1,5,2,3,3,2,left
36,4,transfer_map,node_2,stim/gravy boat_a.png,node_3,stim/disco ball_a.png,1,node_6,stim/binder_b.png,2,1,3,1,2,2,2,left
37,4,transfer_map,node_4,stim/paper lantern_b.png,node_1,stim/pool table_a.png,1,node_3,stim/disco ball_a.png,3,2,4,1,3,2,2,left
38,4,transfer_map,node_3,stim/disco ball_a.png,node_1,stim/pool table_a.png,2,node_6,stim/binder_b.png,1,1,3,1,2,2,2,right
39,4,transfer_map,node_6,stim/binder_b.png,node_1,stim/pool table_a.png,3,node_2,stim/gravy boat_a.png,2,1,5,2,3,2,3,right
40,4,transfer_map,node_6,stim/binder_b.png,node_2,stim/gravy boat_a.png,2,node_5,stim/allen wrench_a.png,1,1,3,1,2,3,3,right
41,4,transfer_map,node_2,stim/gravy boat_a.png,node_5,stim/allen wrench_a.png,1,node_6,stim/binder_b.png,2,1,3,1,2,3,2,left
42,4,transfer_map,node_5,stim/allen wrench_a.png,node_2,stim/gravy boat_a.png,1,node_3,stim/disco ball_a.png,2,1,3,1,2,3,2,left
43,4,transfer_map,node_6,stim/binder_b.png,node_3,stim/disco ball_a.png,1,node_4,stim/paper lantern_b.png,2,1,3,1,2,2,2,left
44,4,transfer_map,node_3,stim/disco ball_a.png,node_4,stim/paper lantern_b.png,3,node_5,stim/allen wrench_a.png,2,1,5,2,3,2,3,right
45,5,initial_map,node_1,stim/television_b.png,node_4,stim/broom_b.png,1,node_6,stim/guitar amplifier_b.png,3,2,4,1,3,2,2,left
46,5,initial_map,node_3,stim/treadmill_b.png,node_1,stim/television_b.png,2,node_6,stim/guitar amplifier_b.png,1,1,3,1,2,2,2,right
47,5,initial_map,node_2,stim/tennis ball_b.png,node_1,stim/television_b.png,1,node_4,stim/broom_b.png,2,1,3,1,2,2,2,left
48,5,initial_map,node_2,stim/tennis ball_b.png,node_4,stim/broom_b.png,2,node_5,stim/pretzel_b.png,1,1,3,1,2,2,3,right
49,5,initial_map,node_4,stim/broom_b.png,node_5,stim/pretzel_b.png,1,node_6,stim/guitar amplifier_b.png,2,1,3,1,2,3,2,left
50,5,initial_map,node_2,stim/tennis ball_b.png,node_1,stim/television_b.png,1,node_6,stim/guitar amplifier_b.png,2,1,3,1,2,2,2,left
51,5,initial_map,node_1,stim/television_b.png,node_2,stim/tennis ball_b.png,1,node_6,stim/guitar amplifier_b.png,3,2,4,1,3,3,2,left
52,5,initial_map,node_3,stim/treadmill_b.png,node_5,stim/pretzel_b.png,2,node_6,stim/guitar amplifier_b.png,1,1,3,1,2,3,2,right
53,5,initial_map,node_3,stim/treadmill_b.png,node_1,stim/television_b.png,2,node_2,stim/tennis ball_b.png,1,1,3,1,2,2,3,right
54,5,initial_map,node_1,stim/television_b.png,node_3,stim/treadmill_b.png,2,node_4,stim/broom_b.png,1,1,3,1,2,2,2,right
55,5,initial_map,node_1,stim/television_b.png,node_2,stim/tennis ball_b.png,1,node_5,stim/pretzel_b.png,2,1,3,1,2,3,3,left
56,6,transfer_map,node_1,stim/pool table_a.png,node_2,stim/gravy boat_a.png,1,node_5,stim/allen wrench_a.png,2,1,3,1,2,3,3,left
57,6,transfer_map,node_1,stim/pool table_a.png,node_5,stim/allen wrench_a.png,2,node_6,stim/binder_b.png,3,1,5,2,3,3,2,left
58,6,transfer_map,node_5,stim/allen wrench_a.png,node_1,stim/pool table_a.png,2,node_2,stim/gravy boat_a.png,1,1,3,1,2,2,3,right
59,6,transfer_map,node_3,stim/disco ball_a.png,node_2,stim/gravy boat_a.png,1,node_4,stim/paper lantern_b.png,3,2,4,1,3,3,2,left
60,6,transfer_map,node_4,stim/paper lantern_b.png,node_2,stim/gravy boat_a.png,2,node_5,stim/allen wrench_a.png,1,1,3,1,2,3,3,right
61,6,transfer_map,node_4,stim/paper lantern_b.png,node_3,stim/disco ball_a.png,3,node_6,stim/binder_b.png,2,1,5,2,3,2,2,right
62,6,transfer_map,node_6,stim/binder_b.png,node_1,stim/pool table_a.png,3,node_5,stim/allen wrench_a.png,1,2,4,1,3,2,3,right
63,6,transfer_map,node_3,stim/disco ball_a.png,node_1,stim/pool table_a.png,2,node_2,stim/gravy boat_a.png,1,1,3,1,2,2,3,right
64,6,transfer_map,node_3,stim/disco ball_a.png,node_2,stim/gravy boat_a.png,1,node_5,stim/allen wrench_a.png,2,1,3,1,2,3,3,left
65,6,transfer_map,node_6,stim/binder_b.png,node_1,stim/pool table_a.png,3,node_3,stim/disco ball_a.png,1,2,4,1,3,2,2,right
66,6,transfer_map,node_3,stim/disco ball_a.png,node_5,stim/allen wrench_a.png,2,node_6,stim/binder_b.png,1,1,3,1,2,3,2,right
67,7,initial_map,node_3,stim/treadmill_b.png,node_2,stim/tennis ball_b.png,1,node_5,stim/pretzel_b.png,2,1,3,1,2,3,3,left
68,7,initial_map,node_2,stim/tennis ball_b.png,node_3,stim/treadmill_b.png,1,node_4,stim/broom_b.png,2,1,3,1,2,2,2,left
69,7,initial_map,node_1,stim/television_b.png,node_4,stim/broom_b.png,1,node_5,stim/pretzel_b.png,2,1,3,1,2,2,3,left
70,7,initial_map,node_2,stim/tennis ball_b.png,node_5,stim/pretzel_b.png,1,node_6,stim/guitar amplifier_b.png,2,1,3,1,2,3,2,left
71,7,initial_map,node_3,stim/treadmill_b.png,node_2,stim/tennis ball_b.png,1,node_4,stim/broom_b.png,3,2,4,1,3,3,2,left
72,7,initial_map,node_6,stim/guitar amplifier_b.png,node_2,stim/tennis ball_b.png,2,node_5,stim/pretzel_b.png,1,1,3,1,2,3,3,right
73,7,initial_map,node_6,stim/guitar amplifier_b.png,node_1,stim/television_b.png,3,node_5,stim/pretzel_b.png,1,2,4,1,3,2,3,right
74,7,initial_map,node_5,stim/pretzel_b.png,node_1,stim/television_b.png,2,node_2,stim/tennis ball_b.png,1,1,3,1,2,2,3,right
75,7,initial_map,node_6,stim/guitar amplifier_b.png,node_4,stim/broom_b.png,2,node_5,stim/pretzel_b.png,1,1,3,1,2,2,3,right
76,7,initial_map,node_4,stim/broom_b.png,node_1,stim/television_b.png,1,node_3,stim/treadmill_b.png,3,2,4,1,3,2,2,left
77,7,initial_map,node_1,stim/television_b.png,node_5,stim/pretzel_b.png,2,node_6,stim/guitar amplifier_b.png,3,1,5,2,3,3,2,left
78,8,transfer_map,node_4,stim/paper lantern_b.png,node_1,stim/pool table_a.png,1,node_2,stim/gravy boat_a.png,2,1,3,1,2,2,3,left
79,8,transfer_map,node_4,stim/paper lantern_b.png,node_1,stim/pool table_a.png,1,node_6,stim/binder_b.png,2,1,3,1,2,2,2,left
80,8,transfer_map,node_1,stim/pool table_a.png,node_4,stim/paper lantern_b.png,1,node_5,stim/allen wrench_a.png,2,1,3,1,2,2,3,left
81,8,transfer_map,node_1,stim/pool table_a.png,node_2,stim/gravy boat_a.png,1,node_6,stim/binder_b.png,3,2,4,1,3,3,2,left
82,8,transfer_map,node_1,stim/pool table_a.png,node_3,stim/disco ball_a.png,2,node_6,stim/binder_b.png,3,1,5,2,3,2,2,left
83,8,transfer_map,node_4,stim/paper lantern_b.png,node_3,stim/disco ball_a.png,3,node_5,stim/allen wrench_a.png,1,2,4,1,3,2,3,right
84,8,transfer_map,node_6,stim/binder_b.png,node_4,stim/paper lantern_b.png,2,node_5,stim/allen wrench_a.png,1,1,3,1,2,2,3,right
85,8,transfer_map,node_2,stim/gravy boat_a.png,node_4,stim/paper lantern_b.png,2,node_5,stim/allen wrench_a.png,1,1,3,1,2,2,3,right
86,8,transfer_map,node_1,stim/pool table_a.png,node_3,stim/disco ball_a.png,2,node_4,stim/paper lantern_b.png,1,1,3,1,2,2,2,right
87,8,transfer_map,node_5,stim/allen wrench_a.png,node_1,stim/pool table_a.png,2,node_6,stim/binder_b.png,1,1,3,1,2,2,2,right
88,8,transfer_map,node_2,stim/gravy boat_a.png,node_3,stim/disco ball_a.png,1,node_4,stim/paper lantern_b.png,2,1,3,1,2,2,2,left
