trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
57,6,transfer_map,node_2,stim/guitar amplifier_b.png,node_4,stim/sunflower_b.png,2,node_5,stim/circular saw blade_a.png,1,1,3,1,2,2,3,right
58,6,transfer_map,node_3,stim/broom_a.png,node_4,stim/sunflower_b.png,3,node_6,stim/trampoline_a.png,1,2,4,1,3,2,2,right
59,6,transfer_map,node_6,stim/trampoline_a.png,node_2,stim/guitar amplifier_b.png,2,node_5,stim/circular saw blade_a.png,1,1,3,1,2,3,3,right
60,6,transfer_map,node_4,stim/sunflower_b.png,node_1,stim/flashlight_b.png,1,node_6,stim/trampoline_a.png,2,1,3,1,2,2,2,left
61,6,transfer_map,node_4,stim/sunflower_b.png,node_1,stim/flashlight_b.png,1,node_3,stim/broom_a.png,3,2,4,1,3,2,2,left
62,6,transfer_map,node_1,stim/flashlight_b.png,node_3,stim/broom_a.png,2,node_4,stim/sunflower_b.png,1,1,3,1,2,2,2,right
63,6,transfer_map,node_4,stim/sunflower_b.png,node_3,stim/broom_a.png,3,node_6,stim/trampoline_a.png,2,1,5,2,3,2,2,right
64,6,transfer_map,node_1,stim/flashlight_b.png,node_2,stim/guitar amplifier_b.png,1,node_5,stim/circular saw blade_a.png,2,1,3,1,2,3,3,left
65,6,transfer_map,node_4,stim/sunflower_b.png,node_1,stim/flashlight_b.png,1,node_2,stim/guitar amplifier_b.png,2,1,3,1,2,2,3,left
66,6,transfer_map,node_6,stim/trampoline_a.png,node_1,stim/flashlight_b.png,3,node_4,stim/sunflower_b.png,2,1,5,2,3,2,2,right
67,7,initial_map,node_2,stim/hedge shears_a.png,node_4,stim/allen wrench_a.png,2,node_5,stim/pool table_b.png,1,1,3,1,2,2,3,right
68,7,initial_map,node_6,stim/clarinet_b.png,node_1,stim/cinnamon roll_b.png,3,node_2,stim/hedge shears_a.png,2,1,5,2,3,2,3,right
69,7,initial_map,node_2,stim/hedge shears_a.png,node_3,stim/gravy boat_a.png,1,node_4,stim/allen wrench_a.png,2,1,3,1,2,2,2,left
70,7,initial_map,node_1,stim/cinnamon roll_b.png,node_2,stim/hedge shears_a.png,1,node_5,stim/pool table_b.png,2,1,3,1,2,3,3,left
71,7,initial_map,node_5,stim/pool table_b.png,node_1,stim/cinnamon roll_b.png,2,node_4,stim/allen wrench_a.png,1,1,3,1,2,2,2,right
72,7,initial_map,node_6,stim/clarinet_b.png,node_3,stim/gravy boat_a.png,1,node_4,stim/allen wrench_a.png,2,1,3,1,2,2,2,left
73,7,initial_map,node_3,stim/gravy boat_a.png,node_1,stim/cinnamon roll_b.png,2,node_6,stim/clarinet_b.png,1,1,3,1,2,2,2,right
74,7,initial_map,node_1,stim/cinnamon roll_b.png,node_3,stim/gravy boat_a.png,2,node_4,stim/allen wrench_a.png,1,1,3,1,2,2,2,right
75,7,initial_map,node_4,stim/allen wrench_a.png,node_3,stim/gravy boat_a.png,3,node_5,stim/pool table_b.png,1,2,4,1,3,2,3,right
76,7,initial_map,node_3,stim/gravy boat_a.png,node_1,stim/cinnamon roll_b.png,2,node_2,stim/hedge shears_a.png,1,1,3,1,2,2,3,right
77,7,initial_map,node_3,stim/gravy boat_a.png,node_4,stim/allen wrench_a.png,3,node_5,stim/pool table_b.png,2,1,5,2,3,2,3,right
78,8,transfer_map,node_3,stim/broom_a.png,node_1,stim/flashlight_b.png,2,node_2,stim/guitar amplifier_b.png,1,1,3,1,2,2,3,right
79,8,transfer_map,node_6,stim/trampoline_a.png,node_1,stim/flashlight_b.png,3,node_3,stim/broom_a.png,1,2,4,1,3,2,2,right
80,8,transfer_map,node_2,stim/guitar amplifier_b.png,node_3,stim/broom_a.png,1,node_4,stim/sunflower_b.png,2,1,3,1,2,2,2,left
81,8,transfer_map,node_1,stim/flashlight_b.png,node_3,stim/broom_a.png,2,node_6,stim/trampoline_a.png,3,1,5,2,3,2,2,left
82,8,transfer_map,node_1,stim/flashlight_b.png,node_2,stim/guitar amplifier_b.png,1,node_3,stim/broom_a.png,2,1,3,1,2,3,2,left
83,8,transfer_map,node_2,stim/guitar amplifier_b.png,node_5,stim/circular saw blade_a.png,1,node_6,stim/trampoline_a.png,2,1,3,1,2,3,2,left
84,8,transfer_map,node_3,stim/broom_a.png,node_1,stim/flashlight_b.png,2,node_4,stim/sunflower_b.png,3,1,5,2,3,2,2,left
85,8,transfer_map,node_2,stim/guitar amplifier_b.png,node_1,stim/flashlight_b.png,1,node_4,stim/sunflower_b.png,2,1,3,1,2,2,2,left
86,8,transfer_map,node_3,stim/broom_a.png,node_2,stim/guitar amplifier_b.png,1,node_4,stim/sunflower_b.png,3,2,4,1,3,3,2,left
87,8,transfer_map,node_5,stim/circular saw blade_a.png,node_1,stim/flashlight_b.png,2,node_4,stim/sunflower_b.png,1,1,3,1,2,2,2,right
88,8,transfer_map,node_5,stim/circular saw blade_a.png,node_2,stim/guitar amplifier_b.png,1,node_3,stim/broom_a.png,2,1,3,1,2,3,2,left
