trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
18,2,initial_map,node_2,stim/guitar amplifier_b.png,node_3,stim/sunflower_b.png,1,node_4,stim/pool table_b.png,2,1,3,1,2,2,2,left
19,2,initial_map,node_3,stim/sunflower_b.png,node_1,stim/baseball_a.png,2,node_6,stim/binder_b.png,1,1,3,1,2,2,2,right
20,2,initial_map,node_6,stim/binder_b.png,node_3,stim/sunflower_b.png,1,node_4,stim/pool table_b.png,2,1,3,1,2,2,2,left
21,2,initial_map,node_6,stim/binder_b.png,node_2,stim/guitar amplifier_b.png,2,node_5,stim/treadmill_b.png,1,1,3,1,2,3,3,right
22,2,initial_map,node_4,stim/pool table_b.png,node_1,stim/baseball_a.png,1,node_2,stim/guitar amplifier_b.png,2,1,3,1,2,2,3,left
23,3,transfer_map,node_4,stim/leaf blower_b.png,node_2,stim/hedge shears_a.png,2,node_5,stim/pretzel_b.png,1,1,3,1,2,3,3,right
24,3,transfer_map,node_6,stim/clarinet_b.png,node_1,stim/gravy boat_b.png,3,node_3,stim/trampoline_a.png,1,2,4,1,3,2,2,right
25,3,transfer_map,node_5,stim/pretzel_b.png,node_1,stim/gravy boat_b.png,2,node_4,stim/leaf blower_b.png,1,1,3,1,2,2,2,right
26,3,transfer_map,node_3,stim/trampoline_a.png,node_5,stim/pretzel_b.png,2,node_6,stim/clarinet_b.png,1,1,3,1,2,3,2,right
27,3,transfer_map,node_1,stim/gravy boat_b.png,node_3,stim/trampoline_a.png,2,node_6,stim/clarinet_b.png,3,1,5,2,3,2,2,left
28,3,transfer_map,node_6,stim/clarinet_b.png,node_1,stim/gravy boat_b.png,3,node_2,stim/hedge shears_a.png,2,1,5,2,3,2,3,right
29,3,transfer_map,node_5,stim/pretzel_b.png,node_1,stim/gravy boat_b.png,2,node_6,stim/clarinet_b.png,1,1,3,1,2,2,2,right
30,3,transfer_map,node_6,stim/clarinet_b.png,node_4,stim/leaf blower_b.png,2,node_5,stim/pretzel_b.png,1,1,3,1,2,2,3,right
31,3,transfer_map,node_6,stim/clarinet_b.png,node_1,stim/gravy boat_b.png,3,node_5,stim/pretzel_b.png,1,2,4,1,3,2,3,right
32,3,transfer_map,node_1,stim/gravy boat_b.png,node_2,stim/hedge shears_a.png,1,node_5,stim/pretzel_b.png,2,1,3,1,2,3,3,left
33,3,transfer_map,node_4,stim/leaf blower_b.png,node_1,stim/gravy boat_b.png,1,node_3,stim/trampoline_a.png,3,2,4,1,3,2,2,left
34,4,initial_map,node_4,stim/pool table_b.png,node_2,stim/guitar amplifier_b.png,2,node_3,stim/sunflower_b.png,3,1,5,2,3,3,2,left
35,4,initial_map,node_4,stim/pool table_b.png,node_1,stim/baseball_a.png,1,node_6,stim/binder_b.png,2,1,3,1,2,2,2,left
36,4,initial_map,node_6,stim/binder_b.png,node_1,stim/baseball_a.png,3,node_5,stim/treadmill_b.png,1,2,4,1,3,2,3,right
37,4,initial_map,node_3,stim/sunflower_b.png,node_4,stim/pool table_b.png,3,node_5,stim/treadmill_b.png,2,1,5,2,3,2,3,right
38,4,initial_map,node_1,stim/baseball_a.png,node_4,stim/pool table_b.png,1,node_5,stim/treadmill_b.png,2,1,3,1,2,2,3,left
39,4,initial_map,node_1,stim/baseball_a.png,node_2,stim/guitar amplifier_b.png,1,node_6,stim/binder_b.png,3,2,4,1,3,3,2,left
40,4,initial_map,node_2,stim/guitar amplifier_b.png,node_1,stim/baseball_a.png,1,node_6,stim/binder_b.png,2,1,3,1,2,2,2,left
41,4,initial_map,node_2,stim/guitar amplifier_b.png,node_5,stim/treadmill_b.png,1,node_6,stim/binder_b.png,2,1,3,1,2,3,2,left
42,4,initial_map,node_4,stim/pool table_b.png,node_3,stim/sunflower_b.png,3,node_6,stim/binder_b.png,2,1,5,2,3,2,2,right
43,4,initial_map,node_2,stim/guitar amplifier_b.png,node_4,stim/pool table_b.png,2,node_5,stim/treadmill_b.png,1,1,3,1,2,2,3,right
44,4,initial_map,node_3,stim/sunflower_b.png,node_4,stim/pool table_b.png,3,node_6,stim/binder_b.png,1,2,4,1,3,2,2,right
45,5,transfer_map,node_3,stim/trampoline_a.png,node_1,stim/gravy boat_b.png,2,node_2,stim/hedge shears_a.png,1,1,3,1,2,2,3,right
46,5,transfer_map,node_6,stim/clarinet_b.png,node_1,stim/gravy boat_b.png,3,node_4,stim/leaf blower_b.png,2,1,5,2,3,2,2,right
47,5,transfer_map,node_3,stim/trampoline_a.png,node_4,stim/leaf blower_b.png,3,node_6,stim/clarinet_b.png,1,2,4,1,3,2,2,right
48,5,transfer_map,node_4,stim/leaf blower_b.png,node_2,stim/hedge shears_a.png,2,node_3,stim/trampoline_a.png,3,1,5,2,3,3,2,left
49,5,transfer_map,node_1,stim/gravy boat_b.png,node_3,stim/trampoline_a.png,2,node_4,stim/leaf blower_b.png,1,1,3,1,2,2,2,right
50,5,transfer_map,node_1,stim/gravy boat_b.png,node_2,stim/hedge shears_a.png,1,node_3,stim/trampoline_a.png,2,1,3,1,2,3,2,left
51,5,transfer_map,node_4,stim/leaf blower_b.png,node_3,stim/trampoline_a.png,3,node_5,stim/pretzel_b.png,1,2,4,1,3,2,3,right
52,5,transfer_map,node_3,stim/trampoline_a.png,node_4,stim/leaf blower_b.png,3,node_5,stim/pretzel_b.png,2,1,5,2,3,2,3,right
53,5,transfer_map,node_5,stim/pretzel_b.png,node_1,stim/gravy boat_b.png,2,node_2,stim/hedge shears_a.png,1,1,3,1,2,2,3,right
54,5,transfer_map,node_2,stim/hedge shears_a.png,node_1,stim/gravy boat_b.png,1,node_4,stim/leaf blower_b.png,2,1,3,1,2,2,2,left
55,5,transfer_map,node_2,stim/hedge shears_a.png,node_3,stim/trampoline_a.png,1,node_4,stim/leaf blower_b.png,2,1,3,1,2,2,2,left
56,6,initial_map,node_5,stim/treadmill_b.png,node_3,stim/sunflower_b.png,2,node_6,stim/binder_b.png,1,1,3,1,2,2,2,right
57,6,initial_map,node_3,stim/sunflower_b.png,node_2,stim/guitar amplifier_b.png,1,node_5,stim/treadmill_b.png,2,1,3,1,2,3,3,left
58,6,initial_map,node_4,stim/pool table_b.png,node_2,stim/guitar amplifier_b.png,2,node_5,stim/treadmill_b.png,1,1,3,1,2,3,3,right
59,6,initial_map,node_1,stim/baseball_a.png,node_5,stim/treadmill_b.png,2,node_6,stim/binder_b.png,3,1,5,2,3,3,2,left
60,6,initial_map,node_3,stim/sunflower_b.png,node_1,stim/baseball_a.png,2,node_2,stim/guitar amplifier_b.png,1,1,3,1,2,2,3,right
61,6,initial_map,node_6,stim/binder_b.png,node_4,stim/pool table_b.png,2,node_5,stim/treadmill_b.png,1,1,3,1,2,2,3,right
62,6,initial_map,node_6,stim/binder_b.png,node_2,stim/guitar amplifier_b.png,2,node_3,stim/sunflower_b.png,1,1,3,1,2,3,2,right
63,6,initial_map,node_6,stim/binder_b.png,node_1,stim/baseball_a.png,3,node_4,stim/pool table_b.png,2,1,5,2,3,2,2,right
64,6,initial_map,node_2,stim/guitar amplifier_b.png,node_3,stim/sunflower_b.png,1,node_6,stim/binder_b.png,2,1,3,1,2,2,2,left
65,6,initial_map,node_5,stim/treadmill_b.png,node_1,stim/baseball_a.png,2,node_2,stim/guitar amplifier_b.png,1,1,3,1,2,2,3,right
66,6,initial_map,node_1,stim/baseball_a.png,node_3,stim/sunflower_b.png,2,node_6,stim/binder_b.png,3,1,5,2,3,2,2,left
67,7,transfer_map,node_4,stim/leaf blower_b.png,node_1,stim/gravy boat_b.png,1,node_6,stim/clarinet_b.png,2,1,3,1,2,2,2,left
68,7,transfer_map,node_2,stim/hedge shears_a.png,node_4,stim/leaf blower_b.png,2,node_5,stim/pretzel_b.png,1,1,3,1,2,2,3,right
69,7,transfer_map,node_3,stim/trampoline_a.png,node_1,stim/gravy boat_b.png,2,node_6,stim/clarinet_b.png,1,1,3,1,2,2,2,right
70,7,transfer_map,node_2,stim/hedge shears_a.png,node_1,stim/gravy boat_b.png,1,node_6,stim/clarinet_b.png,2,1,3,1,2,2,2,left
71,7,transfer_map,node_5,stim/pretzel_b.png,node_2,stim/hedge shears_a.png,1,node_3,stim/trampoline_a.png,2,1,3,1,2,3,2,left
72,7,transfer_map,node_3,stim/trampoline_a.png,node_2,stim/hedge shears_a.png,1,node_5,stim/pretzel_b.png,2,1,3,1,2,3,3,left
73,7,transfer_map,node_6,stim/clarinet_b.png,node_2,stim/hedge shears_a.png,2,node_3,stim/trampoline_a.png,1,1,3,1,2,3,2,right
74,7,transfer_map,node_4,stim/leaf blower_b.png,node_1,stim/gravy boat_b.png,1,node_2,stim/hedge shears_a.png,2,1,3,1,2,2,3,left
75,7,transfer_map,node_5,stim/pretzel_b.png,node_3,stim/trampoline_a.png,2,node_4,stim/leaf blower_b.png,1,1,3,1,2,2,2,right
76,7,transfer_map,node_1,stim/gravy boat_b.png,node_4,stim/leaf blower_b.png,1,node_5,stim/pretzel_b.png,2,1,3,1,2,2,3,left
77,7,transfer_map,node_4,stim/leaf blower_b.png,node_5,stim/pretzel_b.png,1,node_6,stim/clarinet_b.png,2,1,3,1,2,3,2,left
78,8,initial_map,node_4,stim/pool table_b.png,node_1,stim/baseball_a.png,1,node_3,stim/sunflower_b.png,3,2,4,1,3,2,2,left
79,8,initial_map,node_1,stim/baseball_a.png,node_4,stim/pool table_b.png,1,node_6,stim/binder_b.png,3,2,4,1,3,2,2,left
80,8,initial_map,node_5,stim/treadmill_b.png,node_1,stim/baseball_a.png,2,node_6,stim/binder_b.png,1,1,3,1,2,2,2,right
81,8,initial_map,node_5,stim/treadmill_b.png,node_3,stim/sunflower_b.png,2,node_4,stim/pool table_b.png,1,1,3,1,2,2,2,right
82,8,initial_map,node_1,stim/baseball_a.png,node_2,stim/guitar amplifier_b.png,1,node_3,stim/sunflower_b.png,2,1,3,1,2,3,2,left
83,8,initial_map,node_5,stim/treadmill_b.png,node_2,stim/guitar amplifier_b.png,1,node_3,stim/sunflower_b.png,2,1,3,1,2,3,2,left
84,8,initial_map,node_6,stim/binder_b.png,node_1,stim/baseball_a.png,3,node_3,stim/sunflower_b.png,1,2,4,1,3,2,2,right
85,8,initial_map,node_1,stim/baseball_a.png,node_2,stim/guitar amplifier_b.png,1,node_5,stim/treadmill_b.png,2,1,3,1,2,3,3,left
86,8,initial_map,node_3,stim/sunflower_b.png,node_2,stim/guitar amplifier_b.png,1,node_4,stim/pool table_b.png,3,2,4,1,3,3,2,left
87,8,initial_map,node_1,stim/baseball_a.png,node_3,stim/sunflower_b.png,2,node_4,stim/pool table_b.png,1,1,3,1,2,2,2,right
88,8,initial_map,node_3,stim/sunflower_b.png,node_1,stim/baseball_a.png,2,node_4,stim/pool table_b.png,3,1,5,2,3,2,2,left
