trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
36,4,initial_map,node_5,stim/hedge shears_a.png,node_3,stim/trampoline_b.png,2,node_4,stim/guitar amplifier_b.png,1,1,3,1,2,2,2,right
37,4,initial_map,node_5,stim/hedge shears_a.png,node_2,stim/television_b.png,1,node_3,stim/trampoline_b.png,2,1,3,1,2,3,2,left
38,4,initial_map,node_2,stim/television_b.png,node_5,stim/hedge shears_a.png,1,node_6,stim/gravy boat_a.png,2,1,3,1,2,3,2,left
39,4,initial_map,node_3,stim/trampoline_b.png,node_4,stim/guitar amplifier_b.png,3,node_5,stim/hedge shears_a.png,2,1,5,2,3,2,3,right
40,4,initial_map,node_3,stim/trampoline_b.png,node_5,stim/hedge shears_a.png,2,node_6,stim/gravy boat_a.png,1,1,3,1,2,3,2,right
41,4,initial_map,node_1,stim/binder_a.png,node_3,stim/trampoline_b.png,2,node_4,stim/guitar amplifier_b.png,1,1,3,1,2,2,2,right
42,4,initial_map,node_4,stim/guitar amplifier_b.png,node_1,stim/binder_a.png,1,node_2,stim/television_b.png,2,1,3,1,2,2,3,left
43,4,initial_map,node_1,stim/binder_a.png,node_2,stim/television_b.png,1,node_3,stim/trampoline_b.png,2,1,3,1,2,3,2,left
44,4,initial_map,node_5,stim/hedge shears_a.png,node_1,stim/binder_a.png,2,node_4,stim/guitar amplifier_b.png,1,1,3,1,2,2,2,right
45,5,transfer_map,node_6,stim/clarinet_b.png,node_2,stim/broom_b.png,2,node_3,stim/pool table_a.png,1,1,3,1,2,3,2,right
46,5,transfer_map,node_2,stim/broom_b.png,node_4,stim/flashlight_a.png,2,node_5,stim/sunflower_a.png,1,1,3,1,2,2,3,right
47,5,transfer_map,node_6,stim/clarinet_b.png,node_1,stim/pretzel_a.png,3,node_2,stim/broom_b.png,2,1,5,2,3,2,3,right
48,5,transfer_map,node_6,stim/clarinet_b.png,node_1,stim/pretzel_a.png,3,node_4,stim/flashlight_a.png,2,1,5,2,3,2,2,right
49,5,transfer_map,node_6,stim/clarinet_b.png,node_4,stim/flashlight_a.png,2,node_5,stim/sunflower_a.png,1,1,3,1,2,2,3,right
50,5,transfer_map,node_5,stim/sunflower_a.png,node_3,stim/pool table_a.png,2,node_4,stim/flashlight_a.png,1,1,3,1,2,2,2,right
51,5,transfer_map,node_5,stim/sunflower_a.png,node_1,stim/pretzel_a.png,2,node_6,stim/clarinet_b.png,1,1,3,1,2,2,2,right
52,5,transfer_map,node_3,stim/pool table_a.png,node_1,stim/pretzel_a.png,2,node_4,stim/flashlight_a.png,3,1,5,2,3,2,2,left
53,5,transfer_map,node_5,stim/sunflower_a.png,node_3,stim/pool table_a.png,2,node_6,stim/clarinet_b.png,1,1,3,1,2,2,2,right
54,5,transfer_map,node_6,stim/clarinet_b.png,node_1,stim/pretzel_a.png,3,node_3,stim/pool table_a.png,1,2,4,1,3,2,2,right
55,5,transfer_map,node_1,stim/pretzel_a.png,node_2,stim/broom_b.png,1,node_5,stim/sunflower_a.png,2,1,3,1,2,3,3,left
56,6,initial_map,node_3,stim/trampoline_b.png,node_4,stim/guitar amplifier_b.png,3,node_6,stim/gravy boat_a.png,1,2,4,1,3,2,2,right
57,6,initial_map,node_3,stim/trampoline_b.png,node_1,stim/binder_a.png,2,node_2,stim/television_b.png,1,1,3,1,2,2,3,right
58,6,initial_map,node_3,stim/trampoline_b.png,node_2,stim/television_b.png,1,node_4,stim/guitar amplifier_b.png,3,2,4,1,3,3,2,left
59,6,initial_map,node_4,stim/guitar amplifier_b.png,node_1,stim/binder_a.png,1,node_6,stim/gravy boat_a.png,2,1,3,1,2,2,2,left
60,6,initial_map,node_1,stim/binder_a.png,node_3,stim/trampoline_b.png,2,node_6,stim/gravy boat_a.png,3,1,5,2,3,2,2,left
61,6,initial_map,node_4,stim/guitar amplifier_b.png,node_1,stim/binder_a.png,1,node_3,stim/trampoline_b.png,3,2,4,1,3,2,2,left
62,6,initial_map,node_6,stim/gravy boat_a.png,node_1,stim/binder_a.png,3,node_5,stim/hedge shears_a.png,1,2,4,1,3,2,3,right
63,6,initial_map,node_1,stim/binder_a.png,node_4,stim/guitar amplifier_b.png,1,node_6,stim/gravy boat_a.png,3,2,4,1,3,2,2,left
64,6,initial_map,node_1,stim/binder_a.png,node_2,stim/television_b.png,1,node_6,stim/gravy boat_a.png,3,2,4,1,3,3,2,left
65,6,initial_map,node_3,stim/trampoline_b.png,node_1,stim/binder_a.png,2,node_4,stim/guitar amplifier_b.png,3,1,5,2,3,2,2,left
66,6,initial_map,node_1,stim/binder_a.png,node_5,stim/hedge shears_a.png,2,node_6,stim/gravy boat_a.png,3,1,5,2,3,3,2,left
67,7,transfer_map,node_3,stim/pool table_a.png,node_2,stim/broom_b.png,1,node_5,stim/sunflower_a.png,2,1,3,1,2,3,3,left
68,7,transfer_map,node_1,stim/pretzel_a.png,node_3,stim/pool table_a.png,2,node_4,stim/flashlight_a.png,1,1,3,1,2,2,2,right
69,7,transfer_map,node_2,stim/broom_b.png,node_3,stim/pool table_a.png,1,node_6,stim/clarinet_b.png,2,1,3,1,2,2,2,left
70,7,transfer_map,node_4,stim/flashlight_a.png,node_2,stim/broom_b.png,2,node_3,stim/pool table_a.png,3,1,5,2,3,3,2,left
71,7,transfer_map,node_4,stim/flashlight_a.png,node_2,stim/broom_b.png,2,node_5,stim/sunflower_a.png,1,1,3,1,2,3,3,right
72,7,transfer_map,node_1,stim/pretzel_a.png,node_2,stim/broom_b.png,1,node_3,stim/pool table_a.png,2,1,3,1,2,3,2,left
73,7,transfer_map,node_1,stim/pretzel_a.png,node_5,stim/sunflower_a.png,2,node_6,stim/clarinet_b.png,3,1,5,2,3,3,2,left
74,7,transfer_map,node_2,stim/broom_b.png,node_1,stim/pretzel_a.png,1,node_6,stim/clarinet_b.png,2,1,3,1,2,2,2,left
75,7,transfer_map,node_4,stim/flashlight_a.png,node_3,stim/pool table_a.png,3,node_6,stim/clarinet_b.png,2,1,5,2,3,2,2,right
76,7,transfer_map,node_1,stim/pretzel_a.png,node_2,stim/broom_b.png,1,node_6,stim/clarinet_b.png,3,2,4,1,3,3,2,left
77,7,transfer_map,node_4,stim/flashlight_a.png,node_5,stim/sunflower_a.png,1,node_6,stim/clarinet_b.png,2,1,3,1,2,3,2,left
78,8,initial_map,node_3,stim/trampoline_b.png,node_1,stim/binder_a.png,2,node_6,stim/gravy boat_a.png,1,1,3,1,2,2,2,right
79,8,initial_map,node_6,stim/gravy boat_a.png,node_4,stim/guitar amplifier_b.png,2,node_5,stim/hedge shears_a.png,1,1,3,1,2,2,3,right
80,8,initial_map,node_2,stim/television_b.png,node_3,stim/trampoline_b.png,1,node_6,stim/gravy boat_a.png,2,1,3,1,2,2,2,left
81,8,initial_map,node_4,stim/guitar amplifier_b.png,node_3,stim/trampoline_b.png,3,node_6,stim/gravy boat_a.png,2,1,5,2,3,2,2,right
82,8,initial_map,node_2,stim/television_b.png,node_3,stim/trampoline_b.png,1,node_4,stim/guitar amplifier_b.png,2,1,3,1,2,2,2,left
83,8,initial_map,node_2,stim/television_b.png,node_1,stim/binder_a.png,1,node_4,stim/guitar amplifier_b.png,2,1,3,1,2,2,2,left
84,8,initial_map,node_5,stim/hedge shears_a.png,node_1,stim/binder_a.png,2,node_2,stim/television_b.png,1,1,3,1,2,2,3,right
85,8,initial_map,node_6,stim/gravy boat_a.png,node_3,stim/trampoline_b.png,1,node_4,stim/guitar amplifier_b.png,2,1,3,1,2,2,2,left
86,8,initial_map,node_5,stim/hedge shears_a.png,node_1,stim/binder_a.png,2,node_6,stim/gravy boat_a.png,1,1,3,1,2,2,2,right
87,8,initial_map,node_4,stim/guitar amplifier_b.png,node_2,stim/television_b.png,2,node_3,stim/trampoline_b.png,3,1,5,2,3,3,2,left
88,8,initial_map,node_6,stim/gravy boat_a.png,node_1,stim/binder_a.png,3,node_3,stim/trampoline_b.png,1,2,4,1,3,2,2,right
