trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
34,4,initial_map,node_3,stim/circular saw blade_a.png,node_4,stim/gravy boat_b.png,3,node_6,stim/television_a.png,1,2,4,1,3,2,2,right
35,4,initial_map,node_1,stim/treadmill_a.png,node_5,stim/paper lantern_b.png,2,node_6,stim/television_a.png,3,1,5,2,3,3,2,left
36,4,initial_map,node_3,stim/circular saw blade_a.png,node_4,stim/gravy boat_b.png,3,node_5,stim/paper lantern_b.png,2,1,5,2,3,2,3,right
37,4,initial_map,node_3,stim/circular saw blade_a.png,node_5,stim/paper lantern_b.png,2,node_6,stim/television_a.png,1,1,3,1,2,3,2,right
38,4,initial_map,node_4,stim/gravy boat_b.png,node_5,stim/paper lantern_b.png,1,node_6,stim/television_a.png,2,1,3,1,2,3,2,left
39,4,initial_map,node_1,stim/treadmill_a.png,node_3,stim/circular saw blade_a.png,2,node_6,stim/television_a.png,3,1,5,2,3,2,2,left
40,4,initial_map,node_6,stim/television_a.png,node_1,stim/treadmill_a.png,3,node_5,stim/paper lantern_b.png,1,2,4,1,3,2,3,right
41,4,initial_map,node_4,stim/gravy boat_b.png,node_1,stim/treadmill_a.png,1,node_3,stim/circular saw blade_a.png,3,2,4,1,3,2,2,left
42,4,initial_map,node_6,stim/television_a.png,node_2,stim/guitar amplifier_b.png,2,node_5,stim/paper lantern_b.png,1,1,3,1,2,3,3,right
43,4,initial_map,node_4,stim/gravy boat_b.png,node_2,stim/guitar amplifier_b.png,2,node_5,stim/paper lantern_b.png,1,1,3,1,2,3,3,right
44,4,initial_map,node_6,stim/television_a.png,node_4,stim/gravy boat_b.png,2,node_5,stim/paper lantern_b.png,1,1,3,1,2,2,3,right
45,5,transfer_map,node_5,stim/hedge shears_a.png,node_3,stim/allen wrench_b.png,2,node_4,stim/trampoline_a.png,1,1,3,1,2,2,2,right
46,5,transfer_map,node_3,stim/allen wrench_b.png,node_2,stim/leaf blower_a.png,1,node_5,stim/hedge shears_a.png,2,1,3,1,2,3,3,left
47,5,transfer_map,node_2,stim/leaf blower_a.png,node_4,stim/trampoline_a.png,2,node_5,stim/hedge shears_a.png,1,1,3,1,2,2,3,right
48,5,transfer_map,node_6,stim/beanie_a.png,node_1,stim/clarinet_b.png,3,node_2,stim/leaf blower_a.png,2,1,5,2,3,2,3,right
49,5,transfer_map,node_4,stim/trampoline_a.png,node_2,stim/leaf blower_a.png,2,node_3,stim/allen wrench_b.png,3,1,5,2,3,3,2,left
50,5,transfer_map,node_4,stim/trampoline_a.png,node_2,stim/leaf blower_a.png,2,node_5,stim/hedge shears_a.png,1,1,3,1,2,3,3,right
51,5,transfer_map,node_5,stim/hedge shears_a.png,node_3,stim/allen wrench_b.png,2,node_6,stim/beanie_a.png,1,1,3,1,2,2,2,right
52,5,transfer_map,node_6,stim/beanie_a.png,node_3,stim/allen wrench_b.png,1,node_4,stim/trampoline_a.png,2,1,3,1,2,2,2,left
53,5,transfer_map,node_2,stim/leaf blower_a.png,node_5,stim/hedge shears_a.png,1,node_6,stim/beanie_a.png,2,1,3,1,2,3,2,left
54,5,transfer_map,node_1,stim/clarinet_b.png,node_4,stim/trampoline_a.png,1,node_6,stim/beanie_a.png,3,2,4,1,3,2,2,left
55,5,transfer_map,node_3,stim/allen wrench_b.png,node_1,stim/clarinet_b.png,2,node_6,stim/beanie_a.png,1,1,3,1,2,2,2,right
56,6,initial_map,node_6,stim/television_a.png,node_1,stim/treadmill_a.png,3,node_4,stim/gravy boat_b.png,2,1,5,2,3,2,2,right
57,6,initial_map,node_1,stim/treadmill_a.png,node_4,stim/gravy boat_b.png,1,node_5,stim/paper lantern_b.png,2,1,3,1,2,2,3,left
58,6,initial_map,node_3,stim/circular saw blade_a.png,node_1,stim/treadmill_a.png,2,node_2,stim/guitar amplifier_b.png,1,1,3,1,2,2,3,right
59,6,initial_map,node_1,stim/treadmill_a.png,node_2,stim/guitar amplifier_b.png,1,node_3,stim/circular saw blade_a.png,2,1,3,1,2,3,2,left
60,6,initial_map,node_5,stim/paper lantern_b.png,node_1,stim/treadmill_a.png,2,node_4,stim/gravy boat_b.png,1,1,3,1,2,2,2,right
61,6,initial_map,node_3,stim/circular saw blade_a.png,node_2,stim/guitar amplifier_b.png,1,node_4,stim/gravy boat_b.png,3,2,4,1,3,3,2,left
62,6,initial_map,node_2,stim/guitar amplifier_b.png,node_3,stim/circular saw blade_a.png,1,node_4,stim/gravy boat_b.png,2,1,3,1,2,2,2,left
63,6,initial_map,node_6,stim/television_a.png,node_1,stim/treadmill_a.png,3,node_3,stim/circular saw blade_a.png,1,2,4,1,3,2,2,right
64,6,initial_map,node_5,stim/paper lantern_b.png,node_1,stim/treadmill_a.png,2,node_6,stim/television_a.png,1,1,3,1,2,2,2,right
65,6,initial_map,node_1,stim/treadmill_a.png,node_4,stim/gravy boat_b.png,1,node_6,stim/television_a.png,3,2,4,1,3,2,2,left
66,6,initial_map,node_5,stim/paper lantern_b.png,node_3,stim/circular saw blade_a.png,2,node_6,stim/television_a.png,1,1,3,1,2,2,2,right
67,7,transfer_map,node_5,stim/hedge shears_a.png,node_2,stim/leaf blower_a.png,1,node_3,stim/allen wrench_b.png,2,1,3,1,2,3,2,left
68,7,transfer_map,node_1,stim/clarinet_b.png,node_3,stim/allen wrench_b.png,2,node_6,stim/beanie_a.png,3,1,5,2,3,2,2,left
69,7,transfer_map,node_5,stim/hedge shears_a.png,node_1,stim/clarinet_b.png,2,node_6,stim/beanie_a.png,1,1,3,1,2,2,2,right
70,7,transfer_map,node_6,stim/beanie_a.png,node_1,stim/clarinet_b.png,3,node_4,stim/trampoline_a.png,2,1,5,2,3,2,2,right
71,7,transfer_map,node_2,stim/leaf blower_a.png,node_1,stim/clarinet_b.png,1,node_6,stim/beanie_a.png,2,1,3,1,2,2,2,left
72,7,transfer_map,node_3,stim/allen wrench_b.png,node_5,stim/hedge shears_a.png,2,node_6,stim/beanie_a.png,1,1,3,1,2,3,2,right
73,7,transfer_map,node_5,stim/hedge shears_a.png,node_1,stim/clarinet_b.png,2,node_4,stim/trampoline_a.png,1,1,3,1,2,2,2,right
74,7,transfer_map,node_4,stim/trampoline_a.png,node_1,stim/clarinet_b.png,1,node_2,stim/leaf blower_a.png,2,1,3,1,2,2,3,left
75,7,transfer_map,node_4,stim/trampoline_a.png,node_1,stim/clarinet_b.png,1,node_3,stim/allen wrench_b.png,3,2,4,1,3,2,2,left
76,7,transfer_map,node_6,stim/beanie_a.png,node_2,stim/leaf blower_a.png,2,node_5,stim/hedge shears_a.png,1,1,3,1,2,3,3,right
77,7,transfer_map,node_4,stim/trampoline_a.png,node_5,stim/hedge shears_a.png,1,node_6,stim/beanie_a.png,2,1,3,1,2,3,2,left
78,8,initial_map,node_6,stim/television_a.png,node_2,stim/guitar amplifier_b.png,2,node_3,stim/circular saw blade_a.png,1,1,3,1,2,3,2,right
79,8,initial_map,node_4,stim/gravy boat_b.png,node_2,stim/guitar amplifier_b.png,2,node_3,stim/circular saw blade_a.png,3,1,5,2,3,3,2,left
80,8,initial_map,node_5,stim/paper lantern_b.png,node_3,stim/circular saw blade_a.png,2,node_4,stim/gravy boat_b.png,1,1,3,1,2,2,2,right
81,8,initial_map,node_5,stim/paper lantern_b.png,node_2,stim/guitar amplifier_b.png,1,node_3,stim/circular saw blade_a.png,2,1,3,1,2,3,2,left
82,8,initial_map,node_4,stim/gravy boat_b.png,node_1,stim/treadmill_a.png,1,node_2,stim/guitar amplifier_b.png,2,1,3,1,2,2,3,left
83,8,initial_map,node_4,stim/gravy boat_b.png,node_3,stim/circular saw blade_a.png,3,node_5,stim/paper lantern_b.png,1,2,4,1,3,2,3,right
84,8,initial_map,node_3,stim/circular saw blade_a.png,node_1,stim/treadmill_a.png,2,node_4,stim/gravy boat_b.png,3,1,5,2,3,2,2,left
85,8,initial_map,node_2,stim/guitar amplifier_b.png,node_1,stim/treadmill_a.png,1,node_4,stim/gravy boat_b.png,2,1,3,1,2,2,2,left
86,8,initial_map,node_4,stim/gravy boat_b.png,node_3,stim/circular saw blade_a.png,3,node_6,stim/television_a.png,2,1,5,2,3,2,2,right
87,8,initial_map,node_2,stim/guitar amplifier_b.png,node_1,stim/treadmill_a.png,1,node_6,stim/television_a.png,2,1,3,1,2,2,2,left
88,8,initial_map,node_3,stim/circular saw blade_a.png,node_2,stim/guitar amplifier_b.png,1,node_5,stim/paper lantern_b.png,2,1,3,1,2,3,3,left
