trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
13,2,transfer_map,node_1,stim/clarinet_a.png,node_2,stim/gravy boat_b.png,1,node_3,stim/cinnamon roll_a.png,2,1,3,1,2,3,2,left
14,2,transfer_map,node_6,stim/pool table_b.png,node_1,stim/clarinet_a.png,3,node_4,stim/trampoline_a.png,2,1,5,2,3,2,2,right
15,2,transfer_map,node_4,stim/trampoline_a.png,node_2,stim/gravy boat_b.png,2,node_3,stim/cinnamon roll_a.png,3,1,5,2,3,3,2,left
16,2,transfer_map,node_4,stim/trampoline_a.png,node_1,stim/clarinet_a.png,1,node_2,stim/gravy boat_b.png,2,1,3,1,2,2,3,left
17,2,transfer_map,node_1,stim/clarinet_a.png,node_4,stim/trampoline_a.png,1,node_6,stim/pool table_b.png,3,2,4,1,3,2,2,left
18,2,transfer_map,node_1,stim/clarinet_a.png,node_3,stim/cinnamon roll_a.png,2,node_6,stim/pool table_b.png,3,1,5,2,3,2,2,left
19,2,transfer_map,node_6,stim/pool table_b.png,node_2,stim/gravy boat_b.png,2,node_5,stim/allen wrench_b.png,1,1,3,1,2,3,3,right
20,2,transfer_map,node_2,stim/gravy boat_b.png,node_1,stim/clarinet_a.png,1,node_4,stim/trampoline_a.png,2,1,3,1,2,2,2,left
21,2,transfer_map,node_3,stim/cinnamon roll_a.png,node_4,stim/trampoline_a.png,3,node_6,stim/pool table_b.png,1,2,4,1,3,2,2,right
22,2,transfer_map,node_5,stim/allen wrench_b.png,node_3,stim/cinnamon roll_a.png,2,node_6,stim/pool table_b.png,1,1,3,1,2,2,2,right
23,3,initial_map,node_3,stim/television_a.png,node_1,stim/binder_b.png,2,node_4,stim/tennis ball_a.png,3,1,5,2,3,2,2,left
24,3,initial_map,node_2,stim/hedge shears_b.png,node_1,stim/binder_b.png,1,node_4,stim/tennis ball_a.png,2,1,3,1,2,2,2,left
25,3,initial_map,node_1,stim/binder_b.png,node_2,stim/hedge shears_b.png,1,node_5,stim/paper lantern_b.png,2,1,3,1,2,3,3,left
26,3,initial_map,node_2,stim/hedge shears_b.png,node_1,stim/binder_b.png,1,node_6,stim/treadmill_a.png,2,1,3,1,2,2,2,left
27,3,initial_map,node_3,stim/television_a.png,node_4,stim/tennis ball_a.png,3,node_5,stim/paper lantern_b.png,2,1,5,2,3,2,3,right
28,3,initial_map,node_6,stim/treadmill_a.png,node_1,stim/binder_b.png,3,node_3,stim/television_a.png,1,2,4,1,3,2,2,right
29,3,initial_map,node_1,stim/binder_b.png,node_2,stim/hedge shears_b.png,1,node_3,stim/television_a.png,2,1,3,1,2,3,2,left
30,3,initial_map,node_1,stim/binder_b.png,node_2,stim/hedge shears_b.png,1,node_6,stim/treadmill_a.png,3,2,4,1,3,3,2,left
31,3,initial_map,node_6,stim/treadmill_a.png,node_2,stim/hedge shears_b.png,2,node_5,stim/paper lantern_b.png,1,1,3,1,2,3,3,right
32,3,initial_map,node_4,stim/tennis ball_a.png,node_5,stim/paper lantern_b.png,1,node_6,stim/treadmill_a.png,2,1,3,1,2,3,2,left
33,3,initial_map,node_5,stim/paper lantern_b.png,node_2,stim/hedge shears_b.png,1,node_3,stim/television_a.png,2,1,3,1,2,3,2,left
34,4,transfer_map,node_1,stim/clarinet_a.png,node_2,stim/gravy boat_b.png,1,node_6,stim/pool table_b.png,3,2,4,1,3,3,2,left
35,4,transfer_map,node_3,stim/cinnamon roll_a.png,node_2,stim/gravy boat_b.png,1,node_4,stim/trampoline_a.png,3,2,4,1,3,3,2,left
36,4,transfer_map,node_3,stim/cinnamon roll_a.png,node_4,stim/trampoline_a.png,3,node_5,stim/allen wrench_b.png,2,1,5,2,3,2,3,right
37,4,transfer_map,node_5,stim/allen wrench_b.png,node_2,stim/gravy boat_b.png,1,node_3,stim/cinnamon roll_a.png,2,1,3,1,2,3,2,left
38,4,transfer_map,node_6,stim/pool table_b.png,node_1,stim/clarinet_a.png,3,node_5,stim/allen wrench_b.png,1,2,4,1,3,2,3,right
39,4,transfer_map,node_1,stim/clarinet_a.png,node_3,stim/cinnamon roll_a.png,2,node_4,stim/trampoline_a.png,1,1,3,1,2,2,2,right
40,4,transfer_map,node_5,stim/allen wrench_b.png,node_1,stim/clarinet_a.png,2,node_4,stim/trampoline_a.png,1,1,3,1,2,2,2,right
41,4,transfer_map,node_2,stim/gravy boat_b.png,node_1,stim/clarinet_a.png,1,node_6,stim/pool table_b.png,2,1,3,1,2,2,2,left
42,4,transfer_map,node_4,stim/trampoline_a.png,node_5,stim/allen wrench_b.png,1,node_6,stim/pool table_b.png,2,1,3,1,2,3,2,left
43,4,transfer_map,node_2,stim/gravy boat_b.png,node_4,stim/trampoline_a.png,2,node_5,stim/allen wrench_b.png,1,1,3,1,2,2,3,right
44,4,transfer_map,node_1,stim/clarinet_a.png,node_2,stim/gravy boat_b.png,1,node_5,stim/allen wrench_b.png,2,1,3,1,2,3,3,left
45,5,initial_map,node_1,stim/binder_b.png,node_5,stim/paper lantern_b.png,2,node_6,stim/treadmill_a.png,3,1,5,2,3,3,2,left
46,5,initial_map,node_6,stim/treadmill_a.png,node_1,stim/binder_b.png,3,node_4,stim/tennis ball_a.png,2,1,5,2,3,2,2,right
47,5,initial_map,node_5,stim/paper lantern_b.png,node_1,stim/binder_b.png,2,node_4,stim/tennis ball_a.png,1,1,3,1,2,2,2,right
48,5,initial_map,node_1,stim/binder_b.png,node_4,stim/tennis ball_a.png,1,node_6,stim/treadmill_a.png,3,2,4,1,3,2,2,left
49,5,initial_map,node_1,stim/binder_b.png,node_3,stim/television_a.png,2,node_4,stim/tennis ball_a.png,1,1,3,1,2,2,2,right
50,5,initial_map,node_2,stim/hedge shears_b.png,node_5,stim/paper lantern_b.png,1,node_6,stim/treadmill_a.png,2,1,3,1,2,3,2,left
51,5,initial_map,node_4,stim/tennis ball_a.png,node_2,stim/hedge shears_b.png,2,node_5,stim/paper lantern_b.png,1,1,3,1,2,3,3,right
52,5,initial_map,node_3,stim/television_a.png,node_1,stim/binder_b.png,2,node_6,stim/treadmill_a.png,1,1,3,1,2,2,2,right
53,5,initial_map,node_4,stim/tennis ball_a.png,node_1,stim/binder_b.png,1,node_3,stim/television_a.png,3,2,4,1,3,2,2,left
54,5,initial_map,node_4,stim/tennis ball_a.png,node_3,stim/television_a.png,3,node_5,stim/paper lantern_b.png,1,2,4,1,3,2,3,right
55,5,initial_map,node_4,stim/tennis ball_a.png,node_1,stim/binder_b.png,1,node_2,stim/hedge shears_b.png,2,1,3,1,2,2,3,left
56,6,transfer_map,node_4,stim/trampoline_a.png,node_3,stim/cinnamon roll_a.png,3,node_5,stim/allen wrench_b.png,1,2,4,1,3,2,3,right
57,6,transfer_map,node_4,stim/trampoline_a.png,node_1,stim/clarinet_a.png,1,node_6,stim/pool table_b.png,2,1,3,1,2,2,2,left
58,6,transfer_map,node_1,stim/clarinet_a.png,node_5,stim/allen wrench_b.png,2,node_6,stim/pool table_b.png,3,1,5,2,3,3,2,left
59,6,transfer_map,node_3,stim/cinnamon roll_a.png,node_2,stim/gravy boat_b.png,1,node_5,stim/allen wrench_b.png,2,1,3,1,2,3,3,left
60,6,transfer_map,node_2,stim/gravy boat_b.png,node_5,stim/allen wrench_b.png,1,node_6,stim/pool table_b.png,2,1,3,1,2,3,2,left
61,6,transfer_map,node_5,stim/allen wrench_b.png,node_3,stim/cinnamon roll_a.png,2,node_4,stim/trampoline_a.png,1,1,3,1,2,2,2,right
62,6,transfer_map,node_6,stim/pool table_b.png,node_1,stim/clarinet_a.png,3,node_3,stim/cinnamon roll_a.png,1,2,4,1,3,2,2,right
63,6,transfer_map,node_3,stim/cinnamon roll_a.png,node_1,stim/clarinet_a.png,2,node_2,stim/gravy boat_b.png,1,1,3,1,2,2,3,right
64,6,transfer_map,node_6,stim/pool table_b.png,node_1,stim/clarinet_a.png,3,node_2,stim/gravy boat_b.png,2,1,5,2,3,2,3,right
65,6,transfer_map,node_2,stim/gravy boat_b.png,node_3,stim/cinnamon roll_a.png,1,node_4,stim/trampoline_a.png,2,1,3,1,2,2,2,left
66,6,transfer_map,node_3,stim/cinnamon roll_a.png,node_1,stim/clarinet_a.png,2,node_6,stim/pool table_b.png,1,1,3,1,2,2,2,right
67,7,initial_map,node_5,stim/paper lantern_b.png,node_1,stim/binder_b.png,2,node_2,stim/hedge shears_b.png,1,1,3,1,2,2,3,right
68,7,initial_map,node_6,stim/treadmill_a.png,node_3,stim/television_a.png,1,node_4,stim/tennis ball_a.png,2,1,3,1,2,2,2,left
69,7,initial_map,node_3,stim/television_a.png,node_1,stim/binder_b.png,2,node_2,stim/hedge shears_b.png,1,1,3,1,2,2,3,right
70,7,initial_map,node_6,stim/treadmill_a.png,node_1,stim/binder_b.png,3,node_2,stim/hedge shears_b.png,2,1,5,2,3,2,3,right
71,7,initial_map,node_5,stim/paper lantern_b.png,node_1,stim/binder_b.png,2,node_6,stim/treadmill_a.png,1,1,3,1,2,2,2,right
72,7,initial_map,node_5,stim/paper lantern_b.png,node_3,stim/television_a.png,2,node_6,stim/treadmill_a.png,1,1,3,1,2,2,2,right
73,7,initial_map,node_6,stim/treadmill_a.png,node_2,stim/hedge shears_b.png,2,node_3,stim/television_a.png,1,1,3,1,2,3,2,right
74,7,initial_map,node_4,stim/tennis ball_a.png,node_1,stim/binder_b.png,1,node_6,stim/treadmill_a.png,2,1,3,1,2,2,2,left
75,7,initial_map,node_2,stim/hedge shears_b.png,node_3,stim/television_a.png,1,node_4,stim/tennis ball_a.png,2,1,3,1,2,2,2,left
76,7,initial_map,node_3,stim/television_a.png,node_4,stim/tennis ball_a.png,3,node_6,stim/treadmill_a.png,1,2,4,1,3,2,2,right
77,7,initial_map,node_6,stim/treadmill_a.png,node_4,stim/tennis ball_a.png,2,node_5,stim/paper lantern_b.png,1,1,3,1,2,2,3,right
78,8,transfer_map,node_3,stim/cinnamon roll_a.png,node_5,stim/allen wrench_b.png,2,node_6,stim/pool table_b.png,1,1,3,1,2,3,2,right
79,8,transfer_map,node_6,stim/pool table_b.png,node_3,stim/cinnamon roll_a.png,1,node_4,stim/trampoline_a.png,2,1,3,1,2,2,2,left
80,8,transfer_map,node_6,stim/pool table_b.png,node_4,stim/trampoline_a.png,2,node_5,stim/allen wrench_b.png,1,1,3,1,2,2,3,right
81,8,transfer_map,node_5,stim/allen wrench_b.png,node_1,stim/clarinet_a.png,2,node_2,stim/gravy boat_b.png,1,1,3,1,2,2,3,right
82,8,transfer_map,node_4,stim/trampoline_a.png,node_1,stim/clarinet_a.png,1,node_3,stim/cinnamon roll_a.png,3,2,4,1,3,2,2,left
83,8,transfer_map,node_2,stim/gravy boat_b.png,node_3,stim/cinnamon roll_a.png,1,node_6,stim/pool table_b.png,2,1,3,1,2,2,2,left
84,8,transfer_map,node_3,stim/cinnamon roll_a.png,node_1,stim/clarinet_a.png,2,node_4,stim/trampoline_a.png,3,1,5,2,3,2,2,left
85,8,transfer_map,node_4,stim/trampoline_a.png,node_2,stim/gravy boat_b.png,2,node_5,stim/allen wrench_b.png,1,1,3,1,2,3,3,right
86,8,transfer_map,node_1,stim/clarinet_a.png,node_4,stim/trampoline_a.png,1,node_5,stim/allen wrench_b.png,2,1,3,1,2,2,3,left
87,8,transfer_map,node_5,stim/allen wrench_b.png,node_1,stim/clarinet_a.png,2,node_6,stim/pool table_b.png,1,1,3,1,2,2,2,right
88,8,transfer_map,node_4,stim/trampoline_a.png,node_3,stim/cinnamon roll_a.png,3,node_6,stim/pool table_b.png,2,1,5,2,3,2,2,right
